subject_name,topic_name,sub_topic_name
Biochemistry,Fatty Acid Oxidation,Enzymes active in prolonged starvation
Biochemistry,Fatty Acid Oxidation,Type I DM – effect on Fat metabolism
Biochemistry,Fatty Acid Oxidation,Enzymes of Fatty acid Oxidation
Biochemistry,Fatty Acid Oxidation,Enzyme deficient in Refsum’s disease
Biochemistry,Fatty Acid Oxidation,Energetics of Fatty acid oxidation
Biochemistry,Fatty Acid Oxidation,Ketone bodies – Overview
Biochemistry,Fatty Acid Oxidation,Oxidation of Fatty acids – overview
Biochemistry,Fatty Acid Oxidation,Defects in Fatty acid oxidation
Biochemistry,Fatty Acid Oxidation,Fatty acid transfer across Mitochondria
Biochemistry,Krebs Cycle,Steps involved in TCA cycle
Biochemistry,Krebs Cycle,Anaplerotic reaction
Biochemistry,Krebs Cycle,Allosteric inhibitor of pyruvate dehydrogenase
Biochemistry,Krebs Cycle,Intermediates of the TCA
Biochemistry,Krebs Cycle,"Hyperammonemia inhibits the TCA cycle, by depleting levels of"
Biochemistry,Krebs Cycle,Energy production in TCA Cycle
Biochemistry,Krebs Cycle,Vitamins as cofactors in the TCA cycle
Biochemistry,Krebs Cycle,Cofactor for Isocitrate dehydrogenase
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Cystinuria – Lab findings
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Cystinuria – Cystine is excreted in Urine
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Due to defective reabsorption in Proximal Convoluted tubule
Biochemistry,"Amino Acids – Structure, Metabolism & disorders","Affects 4 AA:Cystine ,Ornithine,Arginine,Lysine"
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Autosomal recessive inheritance
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Cyanide–nitroprusside test – helps detect elevated cystine in Urine
Biochemistry,"Amino Acids – Structure, Metabolism & disorders","Rx – Hydration, Alkalinisation, Penicillamine"
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Amino Acid Derivatives
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Primary hyperoxaluria – Defect
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Imino-ring AA
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Ninhydrin test is used to detect
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Basic Amino acids
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Gyrate atrophy of retina and choroid – Defect
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Tetrahydrobiopterin is a coenzyme for
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Rate-limiting enzyme in the biosynthesis of catecholamines
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Type 1 Tyrosinemia
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",FIGLU is an intermediate in
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Amino acids absorb UV light due to
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Characteristics of the titration curve
Biochemistry,"Amino Acids – Structure, Metabolism & disorders","Phenylketonuria – Clinical Features, Lab findings"
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Maple Syrup Urine Disease – Defect
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Ketogenic AA
Biochemistry,"Amino Acids – Structure, Metabolism & disorders","Alkaptonuria – Clinical features, Defect, Lab findings"
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Precursor AA for Urea & Nitric oxide
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Enzyme involved in Oxidative deamination
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",AA associated with Post-translational modification
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Phenylalanine is the precursor of
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Tyrosinemia & Enzymes
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Sem-essential AA
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Carcinoid syndrome – Biochemistry
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Xanthurenic aciduria – Enzyme
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",AA and UV light
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",AA used in Norepinephrine to epinephrine conversion
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Metabolic derivative of tryptophan
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Tests to Identify Specific Amino Acids
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Fish odor syndrome – Defect
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Wilson disease – Lab findings
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Identify Branched-chain AA
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Responsible for the negative charge in fibrinopeptide A
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Essential AA
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Most sterically flexible AA
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Sanger’s reagent
Biochemistry,"Amino Acids – Structure, Metabolism & disorders", AA undergoing transamination
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Cahill and Cori cycle
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",AA at isoelectric pH
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Beta-alanine
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Tyrosinemias – List
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Pauly’s test
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Aromatic AA
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",AA & TCA Cycle
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Homocystinuria
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",AA acting as physiological buffer
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",AA not encoded by genetic code
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Amino Acids and their Special structures
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Sakaguchi test
Biochemistry,"Amino Acids – Structure, Metabolism & disorders","Classification of AA – Based on structure, polarity, metabolism, source"
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Glycine derivatives
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Histidine derivatives
Biochemistry,"Amino Acids – Structure, Metabolism & disorders",Hartnup’s disease
Biochemistry,Vitamins & Their Functions,Fat-soluble vitamin with a coenzyme activity
Biochemistry,Vitamins & Their Functions,Niacin deficiency – Overview
Biochemistry,Vitamins & Their Functions,Vit K – Overview
Biochemistry,Vitamins & Their Functions,Vitamin E deficiency – Clinical features
Biochemistry,Vitamins & Their Functions,Retinoid of importance in vision
Biochemistry,Vitamins & Their Functions,Niacin – Side effects
Biochemistry,Vitamins & Their Functions,B12 – Sources
Biochemistry,Vitamins & Their Functions,Pellagra-like symptoms – Overview
Biochemistry,Vitamins & Their Functions,Thiamine as coenzyme
Biochemistry,Vitamins & Their Functions,Vitamin and Iron absorption
Biochemistry,Vitamins & Their Functions,Thiamine deficiency – Clinical features and mechanism
Biochemistry,Vitamins & Their Functions,Biotin – Overview
Biochemistry,Vitamins & Their Functions,Vitamins in TCA cycle
Biochemistry,Vitamins & Their Functions,Riboflavin as coenzyme
Biochemistry,Vitamins & Their Functions,One carbon carrier vitamin
Biochemistry,Vitamins & Their Functions,Pyridoxine toxicity
Biochemistry,Vitamins & Their Functions,Riboflavin deficiency – Clinical features
Biochemistry,Vitamins & Their Functions,Folate trap
Biochemistry,Vitamins & Their Functions,Brush up the following
Biochemistry,Vitamins & Their Functions,Niacin deficiency
Biochemistry,Vitamins & Their Functions,Vit D as a hormone
Biochemistry,Vitamins & Their Functions,Vit A deficiency – Clinical Features
Biochemistry,Vitamins & Their Functions,Burning feet syndrome
Biochemistry,Vitamins & Their Functions,Vit D – Functions
Biochemistry,Vitamins & Their Functions,Vit B12 – Overview
Biochemistry,Vitamins & Their Functions,Rx of Thiamine deficiency
Biochemistry,Vitamins & Their Functions,Pantothenic acid – Overview
Biochemistry,Vitamins & Their Functions,Vit A toxicity – Clinical Features
Dermatology,Sexually Transmitted Diseases,Rx of Chlamydia
Dermatology,Sexually Transmitted Diseases,Fitz Hugh Curtis syndrome
Dermatology,Sexually Transmitted Diseases,Colpitis macularis is seen in
Dermatology,Sexually Transmitted Diseases,Gonorrhea – Clinical Features
Dermatology,Sexually Transmitted Diseases,Hoigne syndrome
Dermatology,Sexually Transmitted Diseases,Chancroid – overview
Dermatology,Sexually Transmitted Diseases,Groove sign of Greenblatt
Dermatology,Sexually Transmitted Diseases,Amsel criteria
Dermatology,Sexually Transmitted Diseases,Esthiomene seen in
Dermatology,Sexually Transmitted Diseases,Secondary syphilis
Dermatology,Sexually Transmitted Diseases,Syndromic Management of STD
Dermatology,Sexually Transmitted Diseases,Chlamydia – Overview
Dermatology,Sexually Transmitted Diseases,Donovanosis – Overview
Dermatology,Sexually Transmitted Diseases,Syphilis – Overview
Dermatology,Sexually Transmitted Diseases,Gonorrhea – overview
Dermatology,Fungal & Parasitic Infection,Dermatophytes
Dermatology,Fungal & Parasitic Infection,Chronic atrophic candidiasis – Patch
Dermatology,Fungal & Parasitic Infection,Tinea incognito is due to
Dermatology,Fungal & Parasitic Infection,Trichomycosis nodularis
Dermatology,Fungal & Parasitic Infection,Endothrix variant of tinea capitis
Dermatology,Fungal & Parasitic Infection,Tinea unguium is dermatophyte infection of the
Dermatology,Fungal & Parasitic Infection,Post-Kala Azar Dermal Leishmaniasis
Dermatology,Fungal & Parasitic Infection,Dermatophytid
Dermatology,Fungal & Parasitic Infection,Linear nodules are seen in
Dermatology,Fungal & Parasitic Infection,Dhobi’s itch
Dermatology,Fungal & Parasitic Infection,Cutaneous leishmaniasis
Dermatology,Fungal & Parasitic Infection,Tinea capitis DOC
Dermatology,Fungal & Parasitic Infection,Tinea corporis
Dermatology,Fungal & Parasitic Infection,Wood’s lamp examination
Dermatology,Fungal & Parasitic Infection,Trichophyton tonsurans
Dermatology,Fungal & Parasitic Infection,Chiclero ulcer
Dermatology,Fungal & Parasitic Infection,Pityriasis Versicolor
Dermatology,Fungal & Parasitic Infection,Mycetoma
Dermatology,Fungal & Parasitic Infection,Tinea nigra
Dermatology,Viral Infections,Condyloma Acuminata – overview
Dermatology,Viral Infections,Hand foot mouth disease – Overview
Dermatology,Viral Infections,Kaposi varicelliform eruption – Overview
Dermatology,Viral Infections,Varicella zoster virus remains dormant in
Dermatology,Viral Infections,Oral hairy leukoplakia is seen in
Dermatology,Viral Infections,Herpes labialis – Picture
Dermatology,Viral Infections,Herpes Zoster – Overview
Dermatology,Viral Infections,Molluscum contagiosum – picture
Dermatology,Viral Infections,Verruca vulgaris – Overview
Dermatology,Viral Infections,Ecthyma contagiosum – Overview
Dermatology,Viral Infections,Cryotherapy – Overview
Dermatology,Viral Infections,MC exanthematic fever in < 2 yrs
Dermatology,Viral Infections,Neonatal herpes – Overview
Dermatology,Viral Infections,Post Herpetic Neuralgia – Overview
Dermatology,Viral Infections,Rx of Herpes
Dermatology,Viral Infections,Skin lesions in Small pox
Dermatology,Papulosquamous Disorders,Goekerman Regimen is used in
Dermatology,Papulosquamous Disorders,Pityriasis rubra pilaris
Dermatology,Papulosquamous Disorders,Koebner phenomenon
Dermatology,Papulosquamous Disorders,Psoriasis – Overview
Dermatology,Papulosquamous Disorders,Lichen Planus – Overview
Dermatology,Vesiculobullous Disorders,Epidermolysis Bullosa Simplex – Overview
Dermatology,Vesiculobullous Disorders,Drugs used in dermatitis herpetiformis
Dermatology,Vesiculobullous Disorders,Drug-induced Pemphigus
Dermatology,Vesiculobullous Disorders,Nikolsky’s sign is seen in
Dermatology,Vesiculobullous Disorders,Epidermolysis bullosa acquisita
Dermatology,Vesiculobullous Disorders,Principal antigen implicated in Pemphigus Vulgaris
Dermatology,Vesiculobullous Disorders,Characteristic microscopic feature of Bullous Pemphigoid
Dermatology,Vesiculobullous Disorders,Pemphigus vulgaris – Overview
Dermatology,Vesiculobullous Disorders,Deposition of IgA on immunofluorescence
Dermatology,Vesiculobullous Disorders,Row of tombstones appearance
Dermatology,Vesiculobullous Disorders,Immunofluorescence in Bullous disorders
Dermatology,Vesiculobullous Disorders,Vesiculobullous Disorders – Overview
Dermatology,Vesiculobullous Disorders,Stevens-Johnson syndrome
Dermatology,Vesiculobullous Disorders,Bullous pemphigoid – Overview
Dermatology,Vesiculobullous Disorders,Dermatitis herpetiformis – Overview
Dermatology,Vesiculobullous Disorders,Tzanck Smear – Overview
Dermatology,Pigmentation Disorders,Congenital melanocytic nevus
Dermatology,Pigmentation Disorders,Differential Diagnosis of Malar rash
Dermatology,Pigmentation Disorders,giant congenital melanocytic naevus
Dermatology,Pigmentation Disorders,Fixed drug eruption
Dermatology,Pigmentation Disorders,Becker’s Naevus
Dermatology,Pigmentation Disorders,Piebaldism
Dermatology,Pigmentation Disorders,Chikungunya
Dermatology,Pigmentation Disorders,Bindi leukoderma is caused by which chemical
Dermatology,Pigmentation Disorders,Which disease has the strongest association with vitiligo?
Dermatology,Pigmentation Disorders,Hypomelanosis
Dermatology,Pigmentation Disorders,Incontinentia Pigmenti
Dermatology,Pigmentation Disorders,Waardenburg syndrome
Dermatology,Pigmentation Disorders,Fitzpatrick Classification of Skin types
Dermatology,Pigmentation Disorders,Systemic causes of generalised hyperpigmentation
Dermatology,Pigmentation Disorders,Vitiligo
Dermatology,Pigmentation Disorders,Drugs Causing Hypermelanosis
Dermatology,Pigmentation Disorders,Mongolian spots
Dermatology,Anatomy & Physiology,Cells that act as slow-adapting touch receptors
Dermatology,Anatomy & Physiology,Odland bodies are present in
Dermatology,Anatomy & Physiology,Profilaggrin is found in
Dermatology,Anatomy & Physiology,Type of connective tissue present in reticular dermis
Dermatology,Anatomy & Physiology,Melanocytes are present in
Dermatology,Anatomy & Physiology,Lines of blaschko represent
Dermatology,Anatomy & Physiology,Collagen & Skin
Dermatology,Anatomy & Physiology,Histology of Skin
Dermatology,Mycobacterial Infections,MDT for the treatment of Leprosy
Dermatology,Mycobacterial Infections,Leprosy lesions with punched out appearance
Dermatology,Mycobacterial Infections,MC type of Leprosy seen in India
Dermatology,Mycobacterial Infections,DDS syndrome
Dermatology,Mycobacterial Infections,Lupus vulgaris
Dermatology,Mycobacterial Infections,Fish tank granuloma
Dermatology,Mycobacterial Infections,Classification of Skin TB
Dermatology,Mycobacterial Infections,Histoid Leprosy
Dermatology,Mycobacterial Infections,Lepra Reactions
Dermatology,Mycobacterial Infections,Ridley Jopling Classification
Dermatology,Mycobacterial Infections,Doubling time of Mycobacterium leprae
Dermatology,Mycobacterial Infections,Grenz zone
